Year,"Abidjan, Côte d'Ivoire","Abuja, Nigeria","Accra, Ghana","Addis Ababa, Ethiopia","Algiers, Algeria","Antananarivo, Madagascar","Asmara, Eritrea","Bamako, Mali","Bangui, CAR","Bissau, Guinea-Bissau","Brazzaville, Congo","Bujumbura, Burundi","Cairo, Egypt","Cape Town, South Africa","Conakry, Guinea","Cotonou, Benin","Dakar, Senegal","Dar es Salaam, Tanzania","Djibouti, Djibouti","Freetown, Sierra Leone","Gaborone, Botswana","Harare, Zimbabwe","Juba, South Sudan","Kampala, Uganda","Khartoum, Sudan","Kigali, Rwanda","Kinshasa, DRC","Lagos, Nigeria","Libreville, Gabon","Lilongwe, Malawi","Lomé, Togo","Luanda, Angola","Lusaka, Zambia","Malabo, Equatorial Guinea","Maputo, Mozambique","Mogadishu, Somalia","Monrovia, Liberia","N'Djaména, Chad","Nairobi, Kenya","Niamey, Niger","Nouakchott, Mauritania","Ouagadougou, Burkina Faso","Port Louis, Mauritius","Pretoria, South Africa","Rabat, Morocco","São Tomé, São Tomé and Príncipe","Tripoli, Libya","Tunis, Tunisia","Victoria, Seychelles","Windhoek, Namibia","Yaoundé, Cameroon","Abu Dhabi, UAE","Ahmedabad, India","Amman, Jordan","Ankara, Turkey","Ashgabat, Turkmenistan","Astana, Kazakhstan","Baghdad, Iraq","Baku, Azerbaijan","Bangkok, Thailand","Beijing, China","Bishkek, Kyrgyzstan","Chennai, India","Colombo, Sri Lanka","Damascus, Syria","Delhi, India","Dhaka, Bangladesh","Doha, Qatar","Dushanbe, Tajikistan","Hangzhou, China","Hanoi, Vietnam","Islamabad, Pakistan","Jakarta, Indonesia","Jerusalem, Israel","Kabul, Afghanistan","Karachi, Pakistan","Karnataka, India","Kathmandu, Nepal","Kuala Lumpur, Malaysia","Kuwait City, Kuwait","Manama, Bahrain","Manila, Philippines","Mumbai, India","Muscat, Oman","Nanjing, China","Nicosia, Cyprus","Phnom Penh, Cambodia","Pyongyang, North Korea","Riyadh, Saudi Arabia","Sana'a, Yemen","Seoul, South Korea","Shanghai, China","Singapore, Singapore","Taipei, Taiwan","Tashkent, Uzbekistan","Tbilisi, Georgia","Tehran, Iran","Temirtau, Kazakhstan","Thimphu, Bhutan","Tokyo, Japan","Ulaanbaatar, Mongolia","Vientiane, Laos","Yerevan, Armenia","Apia, Samoa","Canberra, Australia","Christchurch, New Zealand","Honiara, Solomon Islands","Nukuʻalofa, Tonga","Port Vila, Vanuatu","Suva, Fiji","Sydney, Australia","Wellington, New Zealand","Amsterdam, Netherlands","Antwerp, Belgium","Athens, Greece","Barcelona, Spain","Belfast, United Kingdom","Belgrade, Serbia","Berlin, Germany","Bern, Switzerland","Bilbao, Spain","Birmingham, United Kingdom","Bratislava, Slovakia","Brighton, United Kingdom","Brussels, Belgium","Bucharest, Romania","Budapest, Hungary","Cardiff, United Kingdom","Chisinau, Moldova","Copenhagen, Denmark","Dublin, Ireland","Edinburgh, United Kingdom","Exeter, United Kingdom","Florence, Italy","Genoa, Italy","Ghent, Belgium","Glasgow, United Kingdom","Helsinki, Finland","Krakow, Poland","Kyiv, Ukraine","La Coruna, Spain","Leeds, United Kingdom","Lisbon, Portugal","Ljubljana, Slovenia","London, United Kingdom","Luxembourg, Luxembourg","Lyon, France","Madrid, Spain","Manchester, United Kingdom","Marseille, France","Milan, Italy","Minsk, Belarus","Moscow, Russia","Naples, Italy","Nice, France","Oslo, Norway","Palermo, Italy","Paris, France","Prague, Czechia","Podgorica, Montenegro","Reykjavík, Iceland","Riga, Latvia","Rome, Italy","Sarajevo, Bosnia and Herzegovina","San Marino, San Marino","Skopje, North Macedonia","Sofia, Bulgaria","Stockholm, Sweden","Tirana, Albania","Turin, Italy","Valencia, Spain","Valletta, Malta","Vatican City, Vatican City","Verona, Italy","Vienna, Austria","Vilnius, Lithuania","Warsaw, Poland","Yakutsk, Russia","Zagreb, Croatia","Edmonton, Canada","Fairbanks, USA","Guatemala City, Guatemala","Havana, Cuba","Los Angeles, USA","Managua, Nicaragua","Mexico City, Mexico","New York City, USA","Ottawa, Canada","Panama City, Panama","Philadelphia, USA","Pittsburgh, USA","Port-au-Prince, Haiti","San José, Costa Rica","San Salvador, El Salvador","Seattle, USA","Tegucigalpa, Honduras","Toronto, Canada","Washington, D.C., USA","Asunción, Paraguay","Bogotá, Colombia","Brasília, Brazil","Buenos Aires, Argentina","Caracas, Venezuela","Coyhaique, Chile","La Paz, Bolivia","Lima, Peru","Paramaribo, Suriname","Santiago, Chile","São Paulo, Brazil"
1850,14.42760767,38.91997327,20.48045823,5.349987295,5.948866665,10.95352133,18.13397463,28.51683231,32.50397722,29.25389536,38.18410491,16.40380159,18.4047985,3.817879948,25.00676426,21.66475735,35.28393182,11.10675672,30.73623773,19.38773209,8.388863495,14.65042246,26.59634566,18.56590554,35.58448924,14.58274153,37.60578006,22.05105637,17.77690075,13.70223898,29.33279314,20.59079828,16.48006713,28.41433867,9.430920246,9.57968588,13.86924026,44.85450077,9.035059924,40.06037585,54.83029493,39.98984525,13.54924974,11.96584916,8.037269392,12.29671092,17.07584439,12.84447604,7.817674822,9.679280627,34.66754416,20.47262208,29.83780889,13.88829292,8.352131343,31.9028311,8.899362338,27.62921651,18.20047505,10.5024275,12.2977528,15.72271217,12.83178361,8.670063283,12.91141699,48.68492993,28.85844606,28.61885282,17.68633198,15.2098414,8.707878144,19.38299556,7.055426605,10.28570752,16.64889246,44.41459013,10.62790193,16.41545774,4.788056049,34.28416321,24.59121599,11.79861686,16.62977969,28.49328248,15.1952376,10.63944829,27.20256729,15.2591535,57.93804476,18.81422197,8.696628436,12.51357942,6.415700088,7.184475529,20.51117254,10.82750529,17.10450764,10.56137177,9.773999065,7.303037678,31.88968193,31.01190591,14.44008346,4.386375946,4.126321517,8.475401305,6.51611447,4.486943321,6.768958732,6.015964744,3.186208089,5.1135092,15.22023248,16.76077756,10.36500053,9.212663307,12.13465474,7.903238134,16.79248306,14.77816932,5.276724062,25.3094511,23.44102848,21.60446856,17.62086602,14.75350506,30.02472988,37.75340827,15.08990152,10.07586404,9.743348257,16.71530692,16.68589126,12.34605071,10.09740463,18.56252197,15.54102411,4.005683604,35.68871443,16.08523228,6.415889349,28.49982882,10.18117044,11.02481111,31.59813741,14.60961774,20.54066464,4.797173715,26.8381355,18.21283024,26.78213021,13.46070731,22.1559643,12.27178469,10.49293073,6.783076241,9.659891207,16.66075567,18.75005781,11.31035878,3.897538824,16.62453654,12.23573575,14.55326813,11.51442804,11.71165991,13.78295673,4.993147436,10.46568875,21.90749866,5.464427463,9.732592605,11.88264187,20.80003627,15.13797003,10.36923848,17.04314414,5.457011572,12.76041107,4.542751677,22.85056576,10.68417842,5.534942495,9.166269861,13.87951882,7.986869719,16.82217578,6.47500572,9.28060336,16.97812812,16.63251226,9.480559616,13.44477184,13.12981664,4.09226611,21.53910908,8.207227857,16.14918576,12.7433874,7.608988928,4.13359226,5.835225293,14.89448996,21.26594178,11.83235586,6.640109743,14.97550791,4.460571953,2.530579822
1851,16.92029567,40.786148,24.10972732,4.986853679,6.388587014,11.26549447,18.19705912,30.08873058,33.99192837,30.00580786,35.53276003,16.9888218,18.29815993,3.919631033,27.55824847,25.09141035,38.04431644,11.12282397,30.95956835,22.06485661,8.685680573,12.9454714,25.05611981,18.17175999,35.82344909,15.11454692,34.91906572,25.39638832,19.61112625,11.83637958,34.09070874,19.85026973,14.19430261,34.44066884,9.918726001,9.917024252,16.81586089,50.44844961,9.044950074,44.56256912,59.94618305,44.49807946,13.63820584,13.04388296,8.804494857,14.17922499,16.8709682,12.80663012,7.671125191,10.43494077,37.99433314,22.28235884,29.91410074,12.90380164,6.993365587,37.55034317,10.45813879,27.98457637,23.08551342,10.52931041,11.66384108,18.38023338,12.76142017,8.387733628,11.82042728,47.70327749,30.21707975,31.20800677,19.34425891,14.23920259,8.590505729,19.99447263,7.070550579,9.554554324,18.07170028,44.72593771,10.75525997,15.51376292,4.718833571,35.27766693,26.31429921,11.25061988,16.82762256,28.80861768,14.08545478,9.92762307,26.56313302,14.65903963,59.65433885,19.34306194,8.822224241,11.78345096,6.337887076,6.820972198,23.31230792,11.59365469,20.22967694,12.03421411,10.71473631,7.028328776,30.64862405,32.04550673,14.95650663,4.402042287,3.938161861,8.719923946,6.157446509,4.372980209,6.68134057,5.906062097,3.045166729,5.36776461,15.64016411,16.87496345,9.489689394,10.31990026,11.83843421,7.324320329,16.50559123,15.89314196,5.86794577,24.84702088,20.81753855,22.11329044,17.53505964,13.92605231,26.57677125,37.84943703,15.06595359,10.48796405,9.856417789,15.60677883,17.01387398,12.54807428,10.28949748,18.94352117,14.68298627,4.043545876,32.76174074,15.79978488,7.105728934,27.88966104,10.57076544,10.47824472,31.7503324,15.12783947,22.7853155,5.7625487,26.44484885,18.78378454,27.75420382,13.39787221,23.18449101,11.83693312,10.75215346,7.119682945,9.981990225,17.02955811,17.80524536,10.97672681,4.449791384,16.37617304,12.4942369,14.27037581,11.66071603,11.02592214,12.96645428,5.118265349,9.965611329,23.3082519,6.371360792,9.858330223,12.1351731,21.29377215,13.66901356,10.17375625,16.27766859,4.753669613,11.67673562,4.340821438,22.46110851,10.12896669,5.61170074,9.274181564,12.74306479,7.858343365,17.91630204,6.774227194,9.751305224,18.02709064,18.81050172,9.872301855,13.05356898,11.82116067,3.88671413,19.72400844,9.200683655,17.01656944,12.10793165,7.124986196,4.085681095,5.745548289,15.58276766,20.51175086,12.11119827,6.599933174,16.1952961,4.174136839,2.457452705
1852,16.2487203,41.36319713,22.30090483,5.097830865,6.504152733,11.38501138,16.60284033,31.182128,35.51958241,31.47734755,31.96444082,16.33259665,18.58354591,3.810320076,27.85395884,22.78308867,40.10975784,10.9907996,29.87189952,21.64160065,8.484910727,13.81444042,24.33678697,16.63413721,36.02773799,14.80544154,31.45281311,23.17128335,17.41124077,12.00412173,30.57485584,17.95206966,15.24013414,30.61156346,9.544173777,9.489165265,16.16074572,48.67406901,8.60034825,44.45891833,63.85132761,44.37988743,13.56250486,13.06014675,7.652395814,12.30267907,17.5616887,13.88164866,7.790495741,10.099614,35.95696121,21.01355905,32.75948335,13.30683442,7.849568125,30.5225466,8.769821403,28.12942581,20.73783764,11.12387022,11.60421099,15.59113875,12.47260961,7.907522316,12.25486589,55.02200996,31.81262773,30.21775848,16.030817,14.40287564,9.070880428,19.19826719,7.456739948,9.904518774,16.11890301,41.86554779,11.34960067,18.51366054,4.903711081,37.36514542,26.54519318,12.10708706,16.82284809,26.29629845,14.06082131,10.34581575,27.79275049,14.6600499,61.33099892,17.73517983,8.555906328,11.69772409,6.730290711,6.935440877,19.1468099,11.75390746,19.2740127,10.14309915,11.70454475,7.011967741,30.10982595,32.61436304,15.06914192,4.603612076,4.328398649,8.607085529,7.231708653,4.710101975,6.990278654,6.343122193,3.336211616,5.222020597,15.04133289,16.68430578,10.06640428,10.69829154,12.1165155,7.643767994,17.37099288,14.96590293,5.587808191,25.28060071,20.44087831,21.38657869,17.55082106,14.01044245,26.14856877,38.26850759,15.13120638,10.58775521,10.00431917,16.07604797,17.16866436,13.65594616,10.97630138,18.79649674,15.18412695,4.193182405,33.31490552,16.6387857,6.606103749,27.97426769,9.974434021,11.0959318,30.45452637,14.8456139,21.26948093,5.48527696,27.13444275,20.04822657,27.73547382,14.2791652,23.92287971,13.00043536,11.65514874,7.133988553,10.37242177,16.79308398,18.11568473,11.61566155,4.384574308,17.2533305,13.79690006,15.06825551,12.5730045,11.5573006,13.62567286,5.075415259,10.59891015,23.24935111,6.266149844,10.08781145,13.3980104,21.7165283,14.13379179,11.02938693,17.03305193,4.606749982,12.32730985,4.580300878,23.7812263,9.655673749,5.417667744,9.438682198,12.21883691,7.230040253,18.45702335,6.782060794,10.17600235,18.45637493,18.32591927,9.431393658,12.88542287,11.5015222,4.22109645,18.25132312,9.347767093,16.91727741,12.09761657,7.353165615,4.114840723,5.791609228,14.95583355,20.84964509,12.60670812,6.521821497,16.19995815,4.233285343,2.54746724
1853,14.98447788,36.81392169,20.98909702,5.044032912,6.097177098,11.61056572,17.46523009,27.26877482,33.04640846,26.96846057,33.21725175,16.00180121,18.04728506,3.900743848,23.2919004,21.585293,34.07533784,10.6442289,29.18039311,18.7433441,8.493184631,13.65684907,24.53857229,16.57333786,33.62350596,14.11776801,32.72987748,21.8872762,16.79490893,12.49727675,29.64330525,17.79726474,14.94501426,28.18642051,9.445112454,9.242478112,14.6260074,42.91722667,8.494225727,39.55013942,52.03120866,38.65452822,12.92041314,12.62409518,8.099581776,12.0499952,17.43667331,13.27940228,7.378029972,10.37013737,33.37830348,21.21039303,30.72879353,13.4604477,7.507385722,30.9455789,9.517761437,29.11279749,19.68083172,10.70758174,12.03267155,16.17033749,12.20948112,7.944222627,12.14369826,51.74327965,29.43202968,30.76709369,17.88206233,14.52184782,9.093195244,18.29099358,7.424986192,9.881576087,16.6155582,41.9672333,10.55894797,16.76977984,4.870413934,35.57052427,26.55150905,11.86693459,16.07513927,25.99763295,14.18378766,10.22380042,27.51677035,14.97372014,61.67402485,17.92763262,8.701229132,11.90091373,6.667369741,7.210075935,20.27282143,11.3615436,18.95710791,11.45502954,10.88741302,7.237675095,28.95596279,31.36264018,14.46945603,5.059783517,4.170104649,8.689876824,7.251007509,4.781393527,7.010699195,6.529643289,3.322771768,5.3828531,14.91527331,16.78268343,10.16027931,10.26080421,12.08335432,7.812868293,17.14218399,15.38679112,5.476205168,26.22827355,20.88823856,21.84205408,17.89856998,14.62160967,26.88164513,39.78111258,15.35421328,10.09446061,9.951763342,16.40220992,17.55158066,13.33471756,10.92405152,18.76036784,15.54331377,4.10843387,33.52698216,16.64304017,6.494833371,29.11900963,10.1498914,11.11510295,31.86685628,15.37069744,22.68780296,5.36674841,27.82442436,21.10159971,28.54299003,13.93306223,22.59939158,12.84872366,11.79641265,6.84423438,10.07696666,17.15225781,18.13928565,11.81688806,3.721442086,16.29310555,13.32188631,15.38158414,12.38161521,12.03669184,14.25463724,5.047149488,10.85061412,24.02038615,6.008940046,10.31999636,12.93781235,22.1259479,14.21869384,10.49504972,17.03728302,4.71098871,12.38240354,4.695509208,22.56743969,11.01909527,5.564899391,9.740121325,13.34183702,8.10451608,17.81991957,6.79149398,10.00445533,17.6086619,17.57561004,9.619254076,13.34659305,13.23870081,4.62258708,20.81935785,9.871088354,16.23137331,12.29741231,7.869423658,4.334626159,5.493033263,15.03436871,21.16062547,12.4627491,6.587157443,15.07898281,4.038822909,2.561335116
1854,18.42617753,41.54235723,25.12200441,5.097646923,6.182560662,11.85467926,19.17089335,28.816866,34.89960217,28.166994,37.54886968,17.59693072,18.71942016,3.816734796,25.35641604,25.2419912,34.66631977,11.03501089,28.75225981,20.39797715,8.98772603,14.25236913,26.57242422,17.15608399,34.9037224,15.8203852,36.98441587,25.57918157,19.78635454,12.91390482,33.1612372,20.58372092,15.55442904,35.64439777,9.956034993,9.566485793,15.80051528,46.60663671,8.548628355,41.08629799,55.14616525,40.87504505,13.83384173,13.75800451,8.905739099,13.72664334,17.04367519,12.22704114,7.964525252,10.58342785,39.11067177,23.00188965,31.35053439,13.43754235,7.916026001,31.14160312,8.818948173,27.9037647,19.83227352,9.463913307,11.84894084,16.52353088,12.44731682,8.232090721,12.18066717,48.42428732,29.35544611,31.46884756,17.66410323,14.77960482,8.577182841,19.57590732,7.138779095,9.99719617,17.00643491,46.13660262,10.91034257,16.42678715,4.976902456,36.22175906,26.6972954,11.55954493,17.32085974,30.40372233,14.58608819,10.57561669,23.58491321,14.97287198,62.25925746,19.08707792,8.623275046,12.13800622,6.562781869,7.256958094,21.2175735,11.22043429,18.32810034,10.23507225,10.01797577,7.107756556,31.80478468,28.06959669,14.38640449,4.839324692,3.536480455,8.556508175,6.134129093,5.137248897,7.117997594,6.719615723,2.837990236,5.135241367,15.46362988,18.09251148,10.18747669,9.756306487,11.98398553,7.748092438,18.00189967,16.10188813,5.512652127,28.71718386,20.48765303,25.07285707,19.63992491,14.04256727,27.04346423,45.35752815,15.05258675,9.913257662,9.559328924,17.02691804,18.80943556,12.40069289,10.08550683,20.61597083,16.04625311,3.902067068,34.45242729,16.1906488,6.724415227,31.85085489,10.48896353,10.37079215,36.44426071,16.54409988,23.64121829,5.560197495,30.04146499,20.00904721,26.3924099,13.37320075,24.87842472,11.60392464,10.64117644,6.64640781,9.60210693,18.91360991,18.85900596,11.43161266,3.900763604,15.58486599,12.16375581,14.46675669,11.57785654,11.93671452,13.92993205,4.836365769,10.42442526,22.90011803,6.247925714,9.8621876,11.81679446,20.55680088,13.66778553,10.16776601,16.9477676,5.596463668,11.85349055,4.438105832,22.42744709,10.81445628,5.779837172,9.89325401,13.4002642,8.485331995,18.02903208,7.01641259,9.636924965,17.7225352,18.25618669,9.76247124,13.29499803,12.77971977,4.262485856,20.73431424,10.30782001,16.30810079,12.3931797,7.575691645,4.28776936,5.674698703,15.08854185,21.75450517,12.87665918,6.687077472,15.02798471,4.236709288,2.478552078
1855,17.40548193,41.75500969,24.17201878,4.8897928,6.871036419,11.61526787,17.40048398,30.0404123,35.58197401,31.21928239,37.48043949,17.56000744,17.96344534,3.954841336,28.64890566,25.76848695,38.78168891,11.57185936,31.18670577,22.56244331,8.76146599,14.69302222,26.44788687,19.08465532,37.84659812,16.34347238,36.85665215,26.18249833,19.58336071,12.96814663,34.22976008,19.61639533,16.62326627,33.32557044,9.625714839,9.959752359,17.03954995,49.36545442,9.211057901,45.31927695,61.8699925,44.17201741,13.57039294,12.65328112,8.839673275,13.4445465,15.93864226,12.8349597,8.022120292,9.99195247,37.37154334,22.7874806,30.89231246,12.92935079,7.051245954,32.12526286,9.287556776,29.65908261,18.3825816,10.71100959,11.83705981,17.52148672,12.42774238,8.109072311,11.8468919,48.14930998,29.92567271,32.01140292,19.33564142,14.70211456,9.133387933,19.6637862,7.104660885,9.29161698,18.3714409,42.8700443,10.7290747,16.84441228,4.793480621,39.02505672,28.00228344,11.61425093,17.11091331,28.81700758,14.12658962,9.740664705,25.24857652,15.18527897,66.70725151,18.29976793,8.95511035,11.85386504,6.40111966,7.134099027,22.58783116,10.04373564,18.50868173,10.99958103,10.10503818,7.383451941,30.60019354,30.36032624,12.76467599,4.394747223,3.88983637,8.529573458,6.293941824,4.608853372,6.638809273,5.998175643,3.003427467,5.167445741,16.07758865,18.37343245,9.524103334,11.16137921,12.25892277,7.642679511,18.22132437,16.49680569,6.000348324,26.96190528,22.58258428,23.35927094,19.59667284,14.49867354,30.69610701,40.69127097,16.08247092,10.71891703,10.06191615,17.0018078,17.86049974,13.01138465,10.68638836,20.84557174,15.70135043,3.951096542,36.2568696,16.74459183,6.857944813,30.54318016,10.27576209,11.00711152,33.23911982,16.5483762,23.78802488,5.929809356,28.39263757,22.96030159,27.75432563,13.78223469,22.55505936,12.24573407,11.87335624,7.024065715,9.97170781,19.04901688,18.62801116,11.0825339,4.116586764,16.24720501,12.77941775,14.34010999,12.09854471,11.35510454,13.32012439,5.025797157,10.14284111,23.88807461,6.743408671,9.783720564,12.41301471,21.80211043,15.09037298,10.81505089,18.04931773,4.503533794,12.62826965,4.484913223,22.77134195,11.05830461,5.628263295,10.03071782,12.65297308,8.826550674,18.62319622,6.728236722,9.777269283,18.20703499,17.76880647,9.622884654,13.03017437,13.0085922,4.46741454,20.13981297,9.762493914,16.6537208,13.47777452,7.066362593,4.238732363,5.826210545,14.85531825,21.02963549,11.79628135,6.420577392,15.71438263,4.577800994,2.616075702
1856,15.6002775,39.28586906,22.17784342,5.407179024,6.611731505,11.04370064,20.28191193,28.56156437,36.07143072,29.19938392,31.71180025,15.98483202,18.32379536,3.767130233,26.6972781,23.09031207,35.60530361,11.03986922,30.87592218,20.94060577,8.195837963,12.93051733,24.96048532,17.63439754,36.72125226,14.52350825,31.11627526,23.42797696,18.88998757,11.8189759,31.77998924,17.2134891,14.10599179,32.2018078,8.811744671,9.796490885,15.66252788,46.20501899,9.036830224,41.97856738,57.97877067,40.86576851,13.78937035,12.39213604,9.198614505,13.23796565,16.74842435,13.62813545,7.862423123,9.80914591,36.90356007,23.06591726,31.35760536,13.0896818,7.687721269,31.71308872,8.413567863,27.65964712,19.99254778,10.37306471,11.70990355,16.30281831,12.19533043,8.081225534,11.94571906,49.24997143,29.99405523,32.73034717,17.67288627,14.73371639,8.79762941,18.72167822,7.428544678,9.729176144,16.98811923,45.00010237,10.97825007,15.44247129,4.864917274,35.62399087,27.51374143,11.69153713,17.24995262,29.45936511,14.52769576,10.25623887,25.64230446,15.51792122,60.96979011,20.18244779,9.011523547,12.05056523,6.573959134,7.124826563,19.7502535,10.76222806,18.81257002,9.598171612,10.20644212,7.521156423,31.88519009,30.66935834,13.49576108,4.347324154,3.970844222,8.702117245,6.941472086,4.509134686,6.871049401,5.955656566,3.154123806,5.315664937,16.15400014,18.35508747,9.790140633,10.87248087,12.80183852,8.071503657,19.30116592,16.47557886,5.830608405,28.40091712,23.14762337,24.01484306,19.62243118,14.61176857,29.66510618,43.32147915,15.90526361,10.94566344,10.47582487,17.60936788,18.94866963,13.83676434,11.18644243,20.84756096,16.60375958,4.289238362,35.99921276,17.99597448,6.790906068,31.93406871,10.4840252,11.81826013,34.30237423,16.58840403,23.31546593,5.568862239,30.26834587,22.44837362,28.5534025,14.47937225,24.81546119,13.01061342,11.96321618,7.203682561,9.827002728,18.852042,19.68945595,12.04725286,3.86529598,17.4417757,13.57746776,15.60689567,12.90312078,12.00279388,14.00291985,5.329080448,10.98389712,24.56705548,6.672174663,9.882953471,13.18939222,22.45644946,16.19423363,11.10319106,18.10054224,5.118750433,13.30907942,4.658304782,23.04942155,11.21308757,5.596333776,9.993752331,13.64286844,8.529394912,20.40345217,7.409092644,9.629665196,19.66617181,19.382385,9.934794871,13.29634423,13.13852896,4.207113793,21.19203467,11.10811678,17.73824237,13.10698845,6.803974818,4.097190423,5.771851574,14.30540646,20.77829385,11.95060105,6.709984772,15.24639757,4.432273594,2.679285972
1857,17.29448499,42.10256895,24.49386968,5.263475489,6.361436081,11.94364714,18.25287502,29.36318644,34.08326027,28.5740598,33.97047103,17.00904517,18.87416262,3.814195027,26.81549922,25.25452953,35.32722791,10.91319095,31.3569622,20.94118572,8.868668365,14.57327664,25.61732586,17.21625278,36.05568577,15.45438886,33.41127752,25.66022381,19.26667209,12.82826051,33.04101818,18.19524887,15.85981451,33.1150353,9.843588572,9.548502401,16.40619862,47.82961838,9.159338897,44.64554058,57.58568642,43.64663844,13.16519093,13.44926031,10.01534211,13.32788869,16.28031472,12.85346569,7.556616909,10.42363205,38.45338656,21.14550074,33.71806432,13.13452986,7.080916175,29.24819178,8.474292286,26.91731545,19.52459597,10.92361456,11.42258087,14.76735982,12.9370815,8.077650198,11.94495672,55.38499837,33.26239217,31.56594509,15.42858888,14.28465629,9.133863262,20.64456802,7.395542496,9.808624502,15.97547896,44.78580018,11.623294,20.07388786,4.871995999,37.61371234,27.95650586,12.54416606,17.48247892,27.62122301,13.63546342,9.891630601,28.70313958,14.41545467,63.71289145,18.63507529,8.391848051,11.55611204,6.475597275,7.185766653,18.40954575,11.44369422,18.1894533,9.55865757,12.61929552,7.090524458,29.63201643,33.05245571,14.41711065,4.830586539,4.387919393,9.199339715,7.400966357,4.670006254,7.306995104,6.468922362,3.496488838,5.526054413,16.66806575,19.2518927,9.832618294,10.92175664,12.52056035,7.742300809,19.01279014,17.31749111,6.050909692,30.09593374,22.43027272,25.47870436,20.56864975,14.37907575,28.77541364,45.68613597,15.93898288,11.24812268,10.46307204,17.13723633,20.14505411,13.12097426,10.98123895,22.01586401,16.05747197,4.158452837,34.26677069,17.20548619,7.148157825,33.41983886,10.98645432,11.07850594,36.21996251,17.55791627,25.32233282,5.885086136,31.97002887,23.36739466,28.37134306,14.47772246,25.72768548,12.17024918,11.99385572,7.217390389,9.591164909,20.41327163,19.06726338,11.14375942,4.226953771,16.84856283,12.98626581,14.4798362,12.15763121,11.23874095,13.29538068,5.381013309,10.10248748,25.0527808,6.439015317,9.663997361,12.61339154,21.74141892,15.98968241,11.05322995,17.52602361,4.542323806,12.47753766,4.432160394,22.22376225,10.53400522,5.592410066,9.974819184,12.60752301,8.204510261,19.34303864,7.515903465,9.954863967,19.3458921,19.26783089,10.24596476,13.29346902,12.37471044,4.290175239,19.63703596,10.31346717,17.49184367,11.77296359,7.329879362,4.125612951,5.707902126,14.89546161,20.76384103,12.78630822,6.747478392,15.21278985,4.384547392,2.554366876
1858,14.68534227,38.45403641,20.70299532,5.21468164,6.251932754,12.8083444,18.86198865,28.86694573,34.32890487,28.81439312,36.63507586,16.93438579,18.1483598,3.808296862,24.9665515,21.54384573,35.15810142,10.72691269,30.64673753,19.40870205,9.305289266,15.07682918,25.79949093,16.46518949,34.36223906,14.85684367,36.08761481,21.89620769,18.9693566,14.48974701,29.52513433,21.57103008,16.66116589,29.59280252,10.40939049,9.244215829,14.56767808,43.1673706,8.624332103,39.54368261,56.9014602,39.03578146,13.52849806,14.19560118,8.175448129,12.88770859,16.04059197,12.55537469,7.465137778,10.59133737,35.55469876,21.8950772,34.98485929,13.28892438,7.650774845,28.68919775,9.826575178,28.06122964,15.87640792,10.94394212,11.36732212,16.43337739,12.61664463,8.151411804,12.13053436,54.15251541,32.04317187,30.83533462,17.28834835,14.11711892,8.999855367,20.58825514,7.666540834,9.896562836,16.3062606,43.46288789,10.84506236,17.84884059,5.068323364,34.90028173,25.83552756,11.99847523,17.1315466,27.27185375,13.69116712,10.10643789,28.07903137,14.57327478,62.13159925,18.86221947,8.619982564,11.40875653,6.616703718,7.045233545,19.72226971,10.38582005,16.19531156,10.90198304,10.74656171,7.176507268,30.14457995,32.56539364,13.17698851,4.498999607,4.184285499,8.350797126,6.904646898,4.616887377,7.04292119,6.133777501,3.320150414,5.283793922,16.04419034,18.46354533,9.985667911,10.31557311,11.70776135,7.896106896,19.04247574,16.18102505,5.836600626,27.97035844,24.61264914,23.64113673,19.55919106,14.5639385,30.59313804,42.95484092,15.83143517,10.60240769,9.650782231,16.36920741,18.3586044,12.74490432,10.33378953,20.83014209,15.33929724,4.053897313,37.26669272,17.39804703,6.818126638,31.27404425,10.21860565,11.44371249,33.67775886,16.21038471,23.47481455,5.37629148,29.38816993,21.78401394,27.99322852,14.72232001,23.78647381,12.30004327,11.27380267,7.002155029,9.45489992,18.50561953,20.13004033,11.41102617,3.803997468,16.94823799,12.66074191,14.75119827,11.89340841,11.58184191,13.71810717,5.228269971,10.52605758,23.44310395,6.094117642,9.609338329,12.29674458,21.99421804,17.88512035,11.41860064,18.86088934,4.550436914,12.98530602,4.345208048,21.36871025,10.66974528,5.432257253,10.66764513,12.77506681,7.878760201,20.18531507,7.522217758,10.12656518,19.72443257,19.92203406,9.738362351,13.22535343,13.35570779,4.463476656,19.22606775,11.56815883,17.15559286,10.78022362,7.387793694,4.185032451,5.589403651,15.34306248,21.74269289,12.71726292,6.774450109,15.3272973,4.234083676,2.438494278
